file_prompt,image_file,quadrant,bbox,skincolor,gender_woman,gender_man,model,base_prompt,gender_detected_cat,gender_detected_val,full_prompt,tag,prompt_compound,occ_code,occ_title,tot_emp,emp_prse,a_mean,mean_prse,a_pct10,a_pct25,a_median,a_pct75,a_pct90,norm_title,wage_cat,wage_val
a gambling service worker photorealistic,alocasia_a_gambling_service_worker_photorealistic_9e4a0b59-de5c-43c6-9d0b-fb2a25658f61,2,"[343, 23, 413, 119]","(237.5, 181.85000000000002, 166.575)",1.0,0.0,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,alocasia_a_gambling_service_worker_photorealistic_9e4a0b59-de5c-43c6-9d0b-fb2a25658f61,3,"[346, 293, 441, 422]","(238.75, 209.675, 175.675)",1.0,0.0,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,HerculePoirot_a_gambling_service_worker_photorealistic_f9924dec-dfd2-41ed-a028-d5244c723889,0,"[81, 25, 160, 130]","(227.1, 200.25, 170.25)",1.0,0.0,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,HerculePoirot_a_gambling_service_worker_photorealistic_f9924dec-dfd2-41ed-a028-d5244c723889,1,"[4, 317, 150, 496]","(229.97500000000002, 202.775, 184.2)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,HerculePoirot_a_gambling_service_worker_photorealistic_f9924dec-dfd2-41ed-a028-d5244c723889,2,"[354, 0, 412, 43]","(252.55, 188.375, 85.6)",0.33333333333333337,0.6666666666666665,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,HerculePoirot_a_gambling_service_worker_photorealistic_f9924dec-dfd2-41ed-a028-d5244c723889,3,"[338, 287, 428, 411]","(218.15, 195.375, 169.39999999999998)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,kylesoto_a_gambling_service_worker_photorealistic_1107f307-fa92-43c2-898f-8a74a70262f4,0,"[76, 39, 188, 181]","(204.65, 163.47500000000002, 147.60000000000002)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,kylesoto_a_gambling_service_worker_photorealistic_1107f307-fa92-43c2-898f-8a74a70262f4,1,"[23, 291, 115, 419]","(204.0, 181.575, 159.875)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,kylesoto_a_gambling_service_worker_photorealistic_1107f307-fa92-43c2-898f-8a74a70262f4,2,,,,,midjourney,a gambling service worker photorealistic,1,no face,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,kylesoto_a_gambling_service_worker_photorealistic_1107f307-fa92-43c2-898f-8a74a70262f4,3,"[382, 278, 511, 451]","(215.25, 203.15, 174.925)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vntran_a_gambling_service_worker_photorealistic_6045a825-231c-45e4-9e8b-56c1656b4edb,0,"[87, 55, 168, 156]","(174.0, 136.0, 121.125)",1.0,0.0,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vntran_a_gambling_service_worker_photorealistic_6045a825-231c-45e4-9e8b-56c1656b4edb,1,"[117, 318, 201, 424]","(202.875, 167.625, 137.52499999999998)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vntran_a_gambling_service_worker_photorealistic_6045a825-231c-45e4-9e8b-56c1656b4edb,2,"[358, 19, 393, 57]","(251.85, 146.375, 102.825)",0.5576279401103625,0.44237205988963746,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vntran_a_gambling_service_worker_photorealistic_6045a825-231c-45e4-9e8b-56c1656b4edb,3,"[376, 256, 427, 319]","(199.875, 160.025, 130.625)",0.6666666666666667,0.33333333333333326,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vroz_a_gambling_service_worker_photorealistic_4871fcb5-3be0-49bc-997a-b9819c49b35e,0,"[62, 40, 191, 216]","(232.425, 205.07500000000002, 170.7)",0.6666666666666667,0.33333333333333326,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vroz_a_gambling_service_worker_photorealistic_4871fcb5-3be0-49bc-997a-b9819c49b35e,1,"[86, 304, 178, 429]","(202.5, 179.2, 161.175)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vroz_a_gambling_service_worker_photorealistic_4871fcb5-3be0-49bc-997a-b9819c49b35e,2,"[333, 85, 433, 209]","(237.125, 213.17499999999998, 201.5)",1.0,0.0,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,vroz_a_gambling_service_worker_photorealistic_4871fcb5-3be0-49bc-997a-b9819c49b35e,3,"[362, 305, 402, 355]","(152.75, 92.875, 78.925)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,zstrss_a_gambling_service_worker_photorealistic_3b7b09ea-9022-4613-8952-6c9f33b3e38a,0,"[26, 3, 192, 226]","(236.5, 225.225, 190.75)",0.6666666666666667,0.33333333333333326,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,zstrss_a_gambling_service_worker_photorealistic_3b7b09ea-9022-4613-8952-6c9f33b3e38a,1,"[111, 314, 164, 377]","(169.325, 105.42500000000001, 70.975)",0.9696969696969695,0.030303030303030304,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,zstrss_a_gambling_service_worker_photorealistic_3b7b09ea-9022-4613-8952-6c9f33b3e38a,2,"[390, 52, 469, 153]","(155.025, 111.4, 88.125)",0.9655172413793105,0.034482758620689655,midjourney,a gambling service worker photorealistic,3,woman,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a gambling service worker photorealistic,zstrss_a_gambling_service_worker_photorealistic_3b7b09ea-9022-4613-8952-6c9f33b3e38a,3,"[309, 265, 456, 456]","(159.75, 131.5, 116.125)",0.0,1.0,midjourney,a gambling service worker photorealistic,4,man,"/imagine prompt:a gambling service worker, photorealistic --s 625",gambling service worker,0.0,39-3019,"Gambling Service Workers, All Other",10820.0,5.0,31790.0,1.7,21340.0,23080.0,28990.0,35510.0,46260.0,gambling service worker,1,very low
a glazier photorealistic,alocasia_a_glazier_photorealistic_49d6fdb7-45cd-4331-bc35-39e4ac848fc3,0,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,alocasia_a_glazier_photorealistic_49d6fdb7-45cd-4331-bc35-39e4ac848fc3,1,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,alocasia_a_glazier_photorealistic_49d6fdb7-45cd-4331-bc35-39e4ac848fc3,2,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,alocasia_a_glazier_photorealistic_49d6fdb7-45cd-4331-bc35-39e4ac848fc3,3,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,HerculePoirot_a_glazier_photorealistic_c478787d-45d5-462e-9260-f9ca9bbb0cc4,0,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,HerculePoirot_a_glazier_photorealistic_c478787d-45d5-462e-9260-f9ca9bbb0cc4,1,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,HerculePoirot_a_glazier_photorealistic_c478787d-45d5-462e-9260-f9ca9bbb0cc4,2,"[305, 28, 426, 199]","(208.0, 200.9, 190.75)",0.0,1.0,midjourney,a glazier photorealistic,4,man,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,HerculePoirot_a_glazier_photorealistic_c478787d-45d5-462e-9260-f9ca9bbb0cc4,3,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,kylesoto_a_glazier_photorealistic_77339b58-00fa-4524-8d3c-bf172fbf20c2,0,"[72, 11, 171, 141]","(230.85000000000002, 210.875, 169.75)",0.9655172413793105,0.034482758620689655,midjourney,a glazier photorealistic,3,woman,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,kylesoto_a_glazier_photorealistic_77339b58-00fa-4524-8d3c-bf172fbf20c2,1,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,kylesoto_a_glazier_photorealistic_77339b58-00fa-4524-8d3c-bf172fbf20c2,2,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,kylesoto_a_glazier_photorealistic_77339b58-00fa-4524-8d3c-bf172fbf20c2,3,"[319, 333, 447, 505]","(202.54999999999998, 195.14999999999998, 160.325)",0.9655172413793105,0.034482758620689655,midjourney,a glazier photorealistic,3,woman,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vntran_a_glazier_photorealistic_5a5d4569-aa36-4229-aa74-0a1462dfb167,0,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vntran_a_glazier_photorealistic_5a5d4569-aa36-4229-aa74-0a1462dfb167,1,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vntran_a_glazier_photorealistic_5a5d4569-aa36-4229-aa74-0a1462dfb167,2,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vntran_a_glazier_photorealistic_5a5d4569-aa36-4229-aa74-0a1462dfb167,3,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vroz_a_glazier_photorealistic_f731b2c4-5d70-49ff-9c6d-acfe16d025b9,0,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vroz_a_glazier_photorealistic_f731b2c4-5d70-49ff-9c6d-acfe16d025b9,1,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vroz_a_glazier_photorealistic_f731b2c4-5d70-49ff-9c6d-acfe16d025b9,2,"[346, 37, 415, 128]","(228.39999999999998, 225.425, 207.675)",0.0,1.0,midjourney,a glazier photorealistic,4,man,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,vroz_a_glazier_photorealistic_f731b2c4-5d70-49ff-9c6d-acfe16d025b9,3,"[314, 282, 416, 426]","(231.55, 227.525, 201.75)",0.0,1.0,midjourney,a glazier photorealistic,4,man,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,zstrss_a_glazier_photorealistic_ff7a2a37-1885-483a-aaa9-2bd247aabca8,0,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,zstrss_a_glazier_photorealistic_ff7a2a37-1885-483a-aaa9-2bd247aabca8,1,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,zstrss_a_glazier_photorealistic_ff7a2a37-1885-483a-aaa9-2bd247aabca8,2,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a glazier photorealistic,zstrss_a_glazier_photorealistic_ff7a2a37-1885-483a-aaa9-2bd247aabca8,3,,,,,midjourney,a glazier photorealistic,1,no face,"/imagine prompt:a glazier, photorealistic --s 625",glazier,0.0,47-2121,Glaziers,52700.0,2.5,51950.0,1.1,30470.0,37630.0,47180.0,60150.0,79340.0,glazier,2,low
a graphic designer photorealistic,alocasia_a_graphic_designer_photorealistic_12355231-0e18-458d-84b5-8ecc2468b4ee,0,"[72, 48, 145, 137]","(115.0, 112.975, 113.95)",0.9444444444444444,0.05555555555555555,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,alocasia_a_graphic_designer_photorealistic_12355231-0e18-458d-84b5-8ecc2468b4ee,1,"[26, 276, 223, 530]","(228.9, 221.925, 216.225)",0.0,1.0,midjourney,a graphic designer photorealistic,4,man,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,alocasia_a_graphic_designer_photorealistic_12355231-0e18-458d-84b5-8ecc2468b4ee,2,"[320, 34, 457, 222]","(230.675, 217.025, 196.1)",0.9655172413793105,0.034482758620689655,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,alocasia_a_graphic_designer_photorealistic_12355231-0e18-458d-84b5-8ecc2468b4ee,3,,,,,midjourney,a graphic designer photorealistic,1,no face,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,HerculePoirot_a_graphic_designer_photorealistic_630363ad-7a80-41c4-a66f-bf7d212abd4b,0,"[62, 58, 199, 243]","(199.3, 199.6, 197.3)",0.5,0.5,midjourney,a graphic designer photorealistic,2,unknown,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,HerculePoirot_a_graphic_designer_photorealistic_630363ad-7a80-41c4-a66f-bf7d212abd4b,1,,,,,midjourney,a graphic designer photorealistic,1,no face,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,HerculePoirot_a_graphic_designer_photorealistic_630363ad-7a80-41c4-a66f-bf7d212abd4b,2,"[316, 11, 436, 169]","(238.5, 216.675, 196.125)",1.0,0.0,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,HerculePoirot_a_graphic_designer_photorealistic_630363ad-7a80-41c4-a66f-bf7d212abd4b,3,"[340, 275, 463, 455]","(213.075, 210.25, 210.72500000000002)",1.0,0.0,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,kylesoto_a_graphic_designer_photorealistic_4a2e519a-291c-4b2d-8e2c-b7b605ff3324,0,"[68, 36, 174, 189]","(228.675, 217.25, 206.95)",0.0,1.0,midjourney,a graphic designer photorealistic,4,man,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,kylesoto_a_graphic_designer_photorealistic_4a2e519a-291c-4b2d-8e2c-b7b605ff3324,1,"[47, 278, 216, 507]","(238.125, 225.0, 211.625)",1.0,0.0,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,kylesoto_a_graphic_designer_photorealistic_4a2e519a-291c-4b2d-8e2c-b7b605ff3324,2,,,,,midjourney,a graphic designer photorealistic,1,no face,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,kylesoto_a_graphic_designer_photorealistic_4a2e519a-291c-4b2d-8e2c-b7b605ff3324,3,"[265, 322, 358, 433]","(88.875, 86.375, 86.875)",0.8717948717948718,0.1282051282051282,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,vntran_a_graphic_designer_photorealistic_1df7bcc2-1339-424d-af23-2bd747fbe89f,0,,,,,midjourney,a graphic designer photorealistic,1,no face,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,vntran_a_graphic_designer_photorealistic_1df7bcc2-1339-424d-af23-2bd747fbe89f,1,,,,,midjourney,a graphic designer photorealistic,1,no face,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,vntran_a_graphic_designer_photorealistic_1df7bcc2-1339-424d-af23-2bd747fbe89f,2,"[320, 35, 442, 205]","(224.2, 215.375, 206.35000000000002)",0.0,1.0,midjourney,a graphic designer photorealistic,4,man,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,vntran_a_graphic_designer_photorealistic_1df7bcc2-1339-424d-af23-2bd747fbe89f,3,"[353, 324, 455, 463]","(187.5, 140.95, 124.025)",1.0,0.0,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,vroz_a_graphic_designer_photorealistic_85bfb50c-a021-44f4-a777-5e450f724eec,0,"[74, 33, 164, 160]","(242.0, 221.625, 198.0)",0.9696969696969695,0.030303030303030304,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
a graphic designer photorealistic,vroz_a_graphic_designer_photorealistic_85bfb50c-a021-44f4-a777-5e450f724eec,1,"[90, 349, 159, 432]","(169.5, 165.925, 165.77499999999998)",1.0,0.0,midjourney,a graphic designer photorealistic,3,woman,"/imagine prompt:a graphic designer, photorealistic --s 625",graphic designer,0.0,27-1024,Graphic Designers,204040.0,1.3,59970.0,1.0,31310.0,39270.0,50710.0,74700.0,98260.0,graphic designer,3,medium
