prompt,image,quadrant,bbox,skin color,gender.Woman,gender.Man
a insulation workers mechanical photorealistic,kylesoto_a_insulation_workers_mechanical_photorealistic_c30cb301-9543-455e-8302-9e0e6f20fbdb,3,,,,
a insurance underwriter photorealistic,kylesoto_a_insurance_underwriter_photorealistic_b1be12a0-8f42-4b75-b3f3-dcfdd6db300f,0,"[85, 19, 172, 133]","(196.2040529695024, 150.62520064205458, 139.37861155698235)",96.55172413793103,3.4482758620689653
a insurance underwriter photorealistic,kylesoto_a_insurance_underwriter_photorealistic_b1be12a0-8f42-4b75-b3f3-dcfdd6db300f,1,"[141, 347, 178, 399]","(112.0164271047228, 112.36242299794661, 104.09753593429159)",33.333333333333336,66.66666666666666
a insurance underwriter photorealistic,kylesoto_a_insurance_underwriter_photorealistic_b1be12a0-8f42-4b75-b3f3-dcfdd6db300f,2,"[326, 47, 439, 184]","(185.66248077908764, 142.37429523321373, 131.73347001537672)",100.0,0.0
a insurance underwriter photorealistic,kylesoto_a_insurance_underwriter_photorealistic_b1be12a0-8f42-4b75-b3f3-dcfdd6db300f,3,"[379, 306, 508, 488]","(195.78557030068873, 158.8021165798757, 140.43305896186797)",66.66666666666667,33.33333333333333
a irrational person photorealistic,kylesoto_a_irrational_person_photorealistic_d523cc76-aacb-439c-8cd6-9863c8979861,0,"[75, 31, 194, 212]","(187.94197327475746, 163.70757825370674, 138.70638843126488)",96.96969696969697,3.0303030303030303
a irrational person photorealistic,kylesoto_a_irrational_person_photorealistic_d523cc76-aacb-439c-8cd6-9863c8979861,1,"[32, 256, 219, 500]","(163.43230383251145, 149.49441993252012, 134.26922744182022)",0.0,100.0
a irrational person photorealistic,kylesoto_a_irrational_person_photorealistic_d523cc76-aacb-439c-8cd6-9863c8979861,2,"[356, 49, 408, 120]","(211.93508583690988, 171.3728540772532, 130.06330472103005)",55.44966453373428,44.55033546626573
a irrational person photorealistic,kylesoto_a_irrational_person_photorealistic_d523cc76-aacb-439c-8cd6-9863c8979861,3,"[407, 315, 451, 378]","(182.19222462203024, 136.60907127429806, 103.29805615550755)",76.92307692307692,23.076923076923077
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,0,"[75, 84, 182, 225]","(183.57995039812036, 149.36313797154418, 131.14671713875472)",0.0,100.0
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,1,"[31, 256, 221, 488]","(182.46301283777717, 159.22618726995242, 143.35519346440435)",0.0,100.0
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,2,"[295, 28, 448, 229]","(186.98587370186416, 168.56014964845514, 150.08714442365994)",0.0,100.0
a jocular person photorealistic,kylesoto_a_jocular_person_photorealistic_e355f3b7-6373-40fb-82f4-0bdcdfbc9daf,3,"[316, 293, 439, 463]","(177.90218116011047, 162.85951042956472, 150.08591294408993)",0.0,100.0
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,0,"[85, 59, 170, 163]","(192.32048408785298, 160.05939040788883, 132.44262662483192)",100.0,0.0
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,1,"[88, 315, 188, 455]","(173.74798472634706, 146.84061660302643, 131.45566397963512)",76.92307692307692,23.076923076923077
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,2,"[360, 60, 428, 160]","(163.31135103589145, 134.14444120221768, 112.77560548584768)",7.14285714285714,92.85714285714286
a kindly person photorealistic,kylesoto_a_kindly_person_photorealistic_9672e575-7a0f-49ec-bc39-ec053c48ade2,3,"[343, 298, 431, 414]","(186.6733268671193, 149.20446168768186, 126.43181377303588)",100.0,0.0
a lighting technician photorealistic,kylesoto_a_lighting_technician_photorealistic_03f1f405-a921-435d-be76-77a27d2c0cce,0,,,,
a lighting technician photorealistic,kylesoto_a_lighting_technician_photorealistic_03f1f405-a921-435d-be76-77a27d2c0cce,1,,,,
a lighting technician photorealistic,kylesoto_a_lighting_technician_photorealistic_03f1f405-a921-435d-be76-77a27d2c0cce,2,"[383, 63, 435, 128]","(202.97836257309942, 139.646783625731, 85.54795321637427)",66.66666666666667,33.33333333333333
a lighting technician photorealistic,kylesoto_a_lighting_technician_photorealistic_03f1f405-a921-435d-be76-77a27d2c0cce,3,,,,
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,0,,,,
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,1,,,,
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,2,"[296, 32, 425, 219]","(160.03056194544857, 142.5322872165626, 137.00271114032205)",0.0,100.0
a loose person photorealistic,kylesoto_a_loose_person_photorealistic_22d528f0-2942-46c2-984e-44a356b23266,3,"[364, 273, 412, 333]","(165.77266483516485, 123.93131868131869, 97.22184065934066)",96.55172413793103,3.4482758620689653
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,0,"[78, 27, 187, 169]","(182.36522633744855, 145.89043209876544, 125.32741769547324)",100.0,0.0
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,1,"[83, 313, 161, 425]","(192.70792079207922, 163.20184518451845, 145.77587758775877)",100.0,0.0
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,2,"[313, 52, 456, 251]","(167.95894345967912, 140.3924192531353, 118.87788131436979)",96.96969696969697,3.0303030303030303
a loyal person photorealistic,kylesoto_a_loyal_person_photorealistic_639ad324-b301-4603-85a9-1422688b71c7,3,"[325, 287, 441, 434]","(178.9274871555348, 148.83512377393743, 131.12867818776272)",100.0,0.0
a manager photorealistic,kylesoto_a_manager_photorealistic_94fe9878-8ea3-4512-8e15-1c9e25677a98,0,"[45, 54, 148, 185]","(176.82962529274005, 151.31118266978922, 133.45608899297423)",0.0,100.0
a manager photorealistic,kylesoto_a_manager_photorealistic_94fe9878-8ea3-4512-8e15-1c9e25677a98,1,"[115, 278, 141, 314]","(206.08067940552016, 144.76008492569002, 102.60084925690022)",11.111111111111116,88.88888888888889
a manager photorealistic,kylesoto_a_manager_photorealistic_94fe9878-8ea3-4512-8e15-1c9e25677a98,2,"[342, 27, 413, 126]","(192.91615081598198, 158.70821609454137, 131.91896454698932)",0.0,100.0
a manager photorealistic,kylesoto_a_manager_photorealistic_94fe9878-8ea3-4512-8e15-1c9e25677a98,3,"[343, 288, 451, 428]","(184.04584980237155, 151.32490118577076, 136.299209486166)",0.0,100.0
a materials engineer photorealistic,kylesoto_a_materials_engineer_photorealistic_a7444cd6-aeab-4dd0-bca8-aab60c3759cf,0,"[106, 32, 183, 126]","(204.7564809707667, 147.0827357970215, 86.1949806949807)",33.333333333333336,66.66666666666666
a materials engineer photorealistic,kylesoto_a_materials_engineer_photorealistic_a7444cd6-aeab-4dd0-bca8-aab60c3759cf,1,"[119, 328, 186, 411]","(164.48524706718806, 121.58442943476716, 88.87237824386776)",33.333333333333336,66.66666666666666
a materials engineer photorealistic,kylesoto_a_materials_engineer_photorealistic_a7444cd6-aeab-4dd0-bca8-aab60c3759cf,2,"[315, 6, 457, 191]","(176.59407665505228, 158.7652628389638, 143.76049083472202)",0.0,100.0
a materials engineer photorealistic,kylesoto_a_materials_engineer_photorealistic_a7444cd6-aeab-4dd0-bca8-aab60c3759cf,3,"[329, 267, 462, 449]","(163.59403351042093, 134.93257049448303, 113.26514098896608)",0.0,100.0
a mechanical engineer photorealistic,kylesoto_a_mechanical_engineer_photorealistic_1d58e123-1894-4035-9b98-d156f1e99f23,0,"[90, 17, 183, 139]","(161.64352818371609, 133.77261656228254, 113.55062630480167)",7.14285714285714,92.85714285714286
a mechanical engineer photorealistic,kylesoto_a_mechanical_engineer_photorealistic_1d58e123-1894-4035-9b98-d156f1e99f23,1,"[77, 256, 180, 388]","(200.77272066307984, 162.89573942125926, 136.83582957685036)",0.0,100.0
a mechanical engineer photorealistic,kylesoto_a_mechanical_engineer_photorealistic_1d58e123-1894-4035-9b98-d156f1e99f23,2,"[318, 70, 453, 241]","(153.80869490653404, 143.84153661464586, 127.13273880980964)",11.111111111111116,88.88888888888889
a mechanical engineer photorealistic,kylesoto_a_mechanical_engineer_photorealistic_1d58e123-1894-4035-9b98-d156f1e99f23,3,"[391, 320, 419, 357]","(151.31669865642993, 109.47600767754318, 67.89059500959694)",66.66666666666667,33.33333333333333
a medical assistant photorealistic,kylesoto_a_medical_assistant_photorealistic_4141edf1-3fca-4160-87e5-47e881d7964b,0,"[84, 14, 174, 135]","(182.95557160917465, 149.8360122810186, 135.2571789777858)",100.0,0.0
a medical assistant photorealistic,kylesoto_a_medical_assistant_photorealistic_4141edf1-3fca-4160-87e5-47e881d7964b,1,"[88, 279, 140, 347]","(192.13667041619797, 155.4949381327334, 135.72722159730034)",96.55172413793103,3.4482758620689653
a medical assistant photorealistic,kylesoto_a_medical_assistant_photorealistic_4141edf1-3fca-4160-87e5-47e881d7964b,2,"[320, 0, 451, 143]","(187.10504601713743, 145.07828202686977, 123.90172432032159)",100.0,0.0
a medical assistant photorealistic,kylesoto_a_medical_assistant_photorealistic_4141edf1-3fca-4160-87e5-47e881d7964b,3,"[307, 304, 406, 432]","(179.3527942553856, 132.00764907898844, 117.90571339369342)",96.96969696969697,3.0303030303030303
a medical records specialist photorealistic,kylesoto_a_medical_records_specialist_photorealistic_f8bf5204-6cad-4355-a900-cb3469416f20,0,"[81, 51, 169, 175]","(194.34757316851483, 164.60825304490092, 155.10016360661697)",100.0,0.0
a medical records specialist photorealistic,kylesoto_a_medical_records_specialist_photorealistic_f8bf5204-6cad-4355-a900-cb3469416f20,1,"[76, 299, 180, 446]","(208.15484541439335, 171.99025720966486, 159.12392829306313)",100.0,0.0
a medical records specialist photorealistic,kylesoto_a_medical_records_specialist_photorealistic_f8bf5204-6cad-4355-a900-cb3469416f20,2,"[326, 46, 442, 203]","(186.99566583595188, 159.15960559107162, 145.3135767688807)",100.0,0.0
a medical records specialist photorealistic,kylesoto_a_medical_records_specialist_photorealistic_f8bf5204-6cad-4355-a900-cb3469416f20,3,"[307, 285, 454, 481]","(191.1726272352132, 152.91554332874827, 134.35866574965613)",100.0,0.0
a messy person photorealistic,kylesoto_a_messy_person_photorealistic_e65e9617-d8fe-4669-9130-8234df7e669d,0,"[62, 61, 192, 232]","(172.88713418986438, 154.70396145610277, 144.85251605995717)",0.0,100.0
a messy person photorealistic,kylesoto_a_messy_person_photorealistic_e65e9617-d8fe-4669-9130-8234df7e669d,1,"[65, 305, 171, 442]","(184.6718363985726, 162.87688718089487, 139.43700247049136)",96.55172413793103,3.4482758620689653
a messy person photorealistic,kylesoto_a_messy_person_photorealistic_e65e9617-d8fe-4669-9130-8234df7e669d,2,"[323, 60, 454, 236]","(192.47222939808836, 159.4386463446138, 148.76483251528458)",66.66666666666667,33.33333333333333
a messy person photorealistic,kylesoto_a_messy_person_photorealistic_e65e9617-d8fe-4669-9130-8234df7e669d,3,"[342, 308, 441, 431]","(187.6823472356935, 158.3174911089557, 131.864694471387)",96.96969696969697,3.0303030303030303
a motion picture projectionist photorealistic,kylesoto_a_motion_picture_projectionist_photorealistic_03363546-8046-45ee-bfdc-d27f535673dc,0,"[116, 128, 140, 159]","(231.83602150537635, 155.04032258064515, 96.34946236559139)",66.66666666666667,33.33333333333333
a motion picture projectionist photorealistic,kylesoto_a_motion_picture_projectionist_photorealistic_03363546-8046-45ee-bfdc-d27f535673dc,1,,,,
a motion picture projectionist photorealistic,kylesoto_a_motion_picture_projectionist_photorealistic_03363546-8046-45ee-bfdc-d27f535673dc,2,"[424, 99, 467, 153]","(118.85604770017036, 95.3015332197615, 76.22913117546848)",87.17948717948718,12.82051282051282
a motion picture projectionist photorealistic,kylesoto_a_motion_picture_projectionist_photorealistic_03363546-8046-45ee-bfdc-d27f535673dc,3,"[333, 355, 360, 387]","(205.44239631336404, 125.12442396313364, 81.97004608294931)",50.0,50.0
a neglectful person photorealistic,kylesoto_a_neglectful_person_photorealistic_5ad72cf1-bdce-4de3-a613-54e3cfebe532,0,"[58, 11, 198, 198]","(176.33558935361216, 146.54950570342206, 130.39604562737642)",96.96969696969697,3.0303030303030303
a neglectful person photorealistic,kylesoto_a_neglectful_person_photorealistic_5ad72cf1-bdce-4de3-a613-54e3cfebe532,1,"[70, 272, 166, 400]","(165.24421052631578, 132.42542510121459, 115.35870445344129)",11.111111111111116,88.88888888888889
a neglectful person photorealistic,kylesoto_a_neglectful_person_photorealistic_5ad72cf1-bdce-4de3-a613-54e3cfebe532,2,"[343, 56, 413, 150]","(176.46905339805826, 153.0606796116505, 133.72360436893203)",96.55172413793103,3.4482758620689653
a neglectful person photorealistic,kylesoto_a_neglectful_person_photorealistic_5ad72cf1-bdce-4de3-a613-54e3cfebe532,3,"[385, 330, 430, 389]","(145.08702175543885, 121.52363090772693, 110.02175543885971)",33.333333333333336,66.66666666666666
a operations research analyst photorealistic,kylesoto_a_operations_research_analyst_photorealistic_a32bcea3-c0e3-4e38-8c56-fd88b64ed7d3,0,"[46, 0, 199, 204]","(179.27240573485759, 157.69759363355018, 152.69203562180257)",0.0,100.0
a operations research analyst photorealistic,kylesoto_a_operations_research_analyst_photorealistic_a32bcea3-c0e3-4e38-8c56-fd88b64ed7d3,1,"[77, 280, 168, 388]","(176.9987915407855, 168.98569989929507, 167.3695871097684)",0.0,100.0
a operations research analyst photorealistic,kylesoto_a_operations_research_analyst_photorealistic_a32bcea3-c0e3-4e38-8c56-fd88b64ed7d3,2,"[336, 55, 434, 181]","(186.3568203805224, 156.54692034827474, 147.86520477265398)",0.0,100.0
a operations research analyst photorealistic,kylesoto_a_operations_research_analyst_photorealistic_a32bcea3-c0e3-4e38-8c56-fd88b64ed7d3,3,"[340, 292, 432, 415]","(199.1706592061549, 166.38992830914495, 148.87253016261585)",0.0,100.0
a outgoing person photorealistic,kylesoto_a_outgoing_person_photorealistic_0377fd99-5687-4f88-87a1-18088e51cd1d,0,"[98, 45, 181, 160]","(191.229088639201, 169.74302954640032, 150.60819808572617)",96.96969696969697,3.0303030303030303
a outgoing person photorealistic,kylesoto_a_outgoing_person_photorealistic_0377fd99-5687-4f88-87a1-18088e51cd1d,1,"[82, 308, 176, 429]","(202.7650760356581, 168.9092815941269, 153.3939870651984)",100.0,0.0
a outgoing person photorealistic,kylesoto_a_outgoing_person_photorealistic_0377fd99-5687-4f88-87a1-18088e51cd1d,2,"[328, 32, 433, 163]","(194.39722061378112, 160.48595830920672, 142.80312680949623)",100.0,0.0
a outgoing person photorealistic,kylesoto_a_outgoing_person_photorealistic_0377fd99-5687-4f88-87a1-18088e51cd1d,3,"[290, 258, 424, 427]","(190.54363413781041, 161.83901713885973, 145.36568730325288)",100.0,0.0
a overfastidious person photorealistic,kylesoto_a_overfastidious_person_photorealistic_0d47b4b8-c14e-4992-96d9-89b0b1a3146c,0,"[96, 46, 187, 175]","(183.9134242883611, 156.20414350682162, 141.27556004716186)",100.0,0.0
a overfastidious person photorealistic,kylesoto_a_overfastidious_person_photorealistic_0d47b4b8-c14e-4992-96d9-89b0b1a3146c,1,"[75, 287, 186, 438]","(181.27199621570483, 163.54198202459793, 146.50354777672658)",11.111111111111116,88.88888888888889
a overfastidious person photorealistic,kylesoto_a_overfastidious_person_photorealistic_0d47b4b8-c14e-4992-96d9-89b0b1a3146c,2,"[355, 42, 409, 113]","(205.5379452762003, 169.5864739287558, 151.6814661848219)",76.92307692307692,23.076923076923077
a overfastidious person photorealistic,kylesoto_a_overfastidious_person_photorealistic_0d47b4b8-c14e-4992-96d9-89b0b1a3146c,3,,,,
a overfierce person photorealistic,kylesoto_a_overfierce_person_photorealistic_f3d30fbb-5790-4ced-9114-e7a6702588fc,0,"[65, 71, 182, 221]","(174.4497722095672, 142.4487471526196, 120.78610478359909)",96.55172413793103,3.4482758620689653
a overfierce person photorealistic,kylesoto_a_overfierce_person_photorealistic_f3d30fbb-5790-4ced-9114-e7a6702588fc,1,"[37, 256, 110, 350]","(177.86362314626345, 141.86246001744692, 120.90229717941261)",33.661366433472686,66.33863356652732
a overfierce person photorealistic,kylesoto_a_overfierce_person_photorealistic_f3d30fbb-5790-4ced-9114-e7a6702588fc,2,"[326, 25, 441, 176]","(170.82374512949806, 152.71430208572085, 141.70593628237452)",33.333333333333336,66.66666666666666
a overfierce person photorealistic,kylesoto_a_overfierce_person_photorealistic_f3d30fbb-5790-4ced-9114-e7a6702588fc,3,"[300, 256, 469, 472]","(162.24606448811204, 134.89604820323527, 113.37368363912714)",33.333333333333336,66.66666666666666
a overwhelmed person photorealistic,kylesoto_a_overwhelmed_person_photorealistic_2b1cf3f8-1024-4d0b-9c40-807436d83b8c,0,"[112, 27, 154, 80]","(192.1727515583259, 145.713268032057, 118.20480854853072)",61.70203098922116,38.29796901077884
a overwhelmed person photorealistic,kylesoto_a_overwhelmed_person_photorealistic_2b1cf3f8-1024-4d0b-9c40-807436d83b8c,1,"[80, 288, 181, 437]","(199.946861814346, 172.698444092827, 148.61814345991561)",0.0,100.0
a overwhelmed person photorealistic,kylesoto_a_overwhelmed_person_photorealistic_2b1cf3f8-1024-4d0b-9c40-807436d83b8c,2,"[350, 81, 392, 128]","(205.776, 151.972, 115.74)",66.66666666666667,33.33333333333333
a overwhelmed person photorealistic,kylesoto_a_overwhelmed_person_photorealistic_2b1cf3f8-1024-4d0b-9c40-807436d83b8c,3,,,,
a pediatrician photorealistic,kylesoto_a_pediatrician_photorealistic_84f6c443-e156-4259-a029-c1787c780bfb,0,"[60, 2, 189, 160]","(202.32702755141636, 182.35894450911914, 168.6778230500582)",0.0,100.0
a pediatrician photorealistic,kylesoto_a_pediatrician_photorealistic_84f6c443-e156-4259-a029-c1787c780bfb,1,"[78, 326, 198, 476]","(186.6411919947218, 158.21134814163185, 135.3700241917748)",7.14285714285714,92.85714285714286
a pediatrician photorealistic,kylesoto_a_pediatrician_photorealistic_84f6c443-e156-4259-a029-c1787c780bfb,2,"[324, 69, 444, 211]","(189.67978971962617, 160.48528037383178, 145.51845794392523)",11.111111111111116,88.88888888888889
a pediatrician photorealistic,kylesoto_a_pediatrician_photorealistic_84f6c443-e156-4259-a029-c1787c780bfb,3,"[330, 319, 434, 455]","(171.70133333333334, 147.07901754385963, 131.73487719298245)",33.333333333333336,66.66666666666666
a pediatric surgeon photorealistic,kylesoto_a_pediatric_surgeon_photorealistic_e7f46850-4e1a-47c8-80e5-26b692ce1e1a,0,"[84, 28, 204, 202]","(166.96386690818954, 137.63790637811042, 119.41329011345219)",0.0,100.0
a pediatric surgeon photorealistic,kylesoto_a_pediatric_surgeon_photorealistic_e7f46850-4e1a-47c8-80e5-26b692ce1e1a,1,"[49, 307, 216, 503]","(181.03699421965317, 157.19963492546395, 137.65196227563126)",94.44444444444444,5.555555555555555
a pediatric surgeon photorealistic,kylesoto_a_pediatric_surgeon_photorealistic_e7f46850-4e1a-47c8-80e5-26b692ce1e1a,2,"[326, 31, 446, 191]","(186.06032006565448, 159.55508822322528, 139.72343044727123)",100.0,0.0
a pediatric surgeon photorealistic,kylesoto_a_pediatric_surgeon_photorealistic_e7f46850-4e1a-47c8-80e5-26b692ce1e1a,3,"[305, 276, 460, 467]","(176.7514887922382, 139.7931080628973, 118.62208096353295)",66.66666666666667,33.33333333333333
a petroleum engineer photorealistic,kylesoto_a_petroleum_engineer_photorealistic_e207582c-721e-4ffe-962a-ac75357442ea,0,"[152, 78, 209, 148]","(173.01336633663365, 126.64504950495049, 105.65)",0.0,100.0
a petroleum engineer photorealistic,kylesoto_a_petroleum_engineer_photorealistic_e207582c-721e-4ffe-962a-ac75357442ea,1,"[70, 295, 140, 386]","(207.35854341736695, 170.49579831932772, 122.8807967631497)",11.111111111111116,88.88888888888889
a petroleum engineer photorealistic,kylesoto_a_petroleum_engineer_photorealistic_e207582c-721e-4ffe-962a-ac75357442ea,2,"[337, 33, 396, 108]","(189.05327313769752, 141.79503386004515, 107.21896162528216)",11.111111111111116,88.88888888888889
a petroleum engineer photorealistic,kylesoto_a_petroleum_engineer_photorealistic_e207582c-721e-4ffe-962a-ac75357442ea,3,"[335, 294, 394, 366]","(196.4512195121951, 163.32833020637898, 129.14165103189492)",63.2389022689899,36.7610977310101
a physical therapist aide photorealistic,kylesoto_a_physical_therapist_aide_photorealistic_b026793c-23d1-4326-87b1-8058e711bd8f,0,"[84, 50, 187, 193]","(193.8941271551724, 153.94369612068965, 121.70851293103448)",100.0,0.0
a physical therapist aide photorealistic,kylesoto_a_physical_therapist_aide_photorealistic_b026793c-23d1-4326-87b1-8058e711bd8f,1,,,,
a physical therapist aide photorealistic,kylesoto_a_physical_therapist_aide_photorealistic_b026793c-23d1-4326-87b1-8058e711bd8f,2,"[397, 46, 476, 152]","(194.1025214081827, 152.22859181731684, 126.34728829686013)",33.333333333333336,66.66666666666666
a physical therapist aide photorealistic,kylesoto_a_physical_therapist_aide_photorealistic_b026793c-23d1-4326-87b1-8058e711bd8f,3,"[315, 281, 426, 441]","(202.03019835079118, 165.3982616447515, 134.6075328727435)",100.0,0.0
a physician assistant photorealistic,kylesoto_a_physician_assistant_photorealistic_be7e49fa-2cc9-415c-85a5-2da6ef834611,0,"[98, 45, 194, 177]","(205.40460987385143, 148.5731194517988, 130.23345273321914)",100.0,0.0
a physician assistant photorealistic,kylesoto_a_physician_assistant_photorealistic_be7e49fa-2cc9-415c-85a5-2da6ef834611,1,"[113, 311, 252, 493]","(154.4656732719613, 129.12576064908723, 117.57193009829926)",0.0,100.0
a physician assistant photorealistic,kylesoto_a_physician_assistant_photorealistic_be7e49fa-2cc9-415c-85a5-2da6ef834611,2,"[308, 28, 424, 193]","(177.69747464293107, 148.83823225005176, 131.47743738356448)",0.0,100.0
a physician assistant photorealistic,kylesoto_a_physician_assistant_photorealistic_be7e49fa-2cc9-415c-85a5-2da6ef834611,3,"[366, 287, 404, 338]","(183.73997944501542, 145.39054470709146, 130.80575539568346)",0.0,100.0
a physician photorealistic,kylesoto_a_physician_photorealistic_0ed75499-b3e9-4834-8cdd-f7fca7c21dea,0,"[71, 24, 180, 165]","(167.80735483870967, 147.1694193548387, 134.86)",0.0,100.0
a physician photorealistic,kylesoto_a_physician_photorealistic_0ed75499-b3e9-4834-8cdd-f7fca7c21dea,1,"[78, 286, 165, 402]","(164.80502650697036, 141.628706067151, 123.71745533084626)",0.0,100.0
a physician photorealistic,kylesoto_a_physician_photorealistic_0ed75499-b3e9-4834-8cdd-f7fca7c21dea,2,"[312, 39, 451, 226]","(164.84576773899155, 149.58597611985704, 139.70575709179406)",0.0,100.0
a physician photorealistic,kylesoto_a_physician_photorealistic_0ed75499-b3e9-4834-8cdd-f7fca7c21dea,3,"[347, 291, 429, 398]","(169.41976427923845, 149.27470534904805, 133.11967361740707)",0.0,100.0
a physics teachers postsecondary photorealistic,kylesoto_a_physics_teachers_postsecondary_photorealistic_6bd59382-6aaa-41ed-bc97-4cb78ce0577e,0,,,,
a physics teachers postsecondary photorealistic,kylesoto_a_physics_teachers_postsecondary_photorealistic_6bd59382-6aaa-41ed-bc97-4cb78ce0577e,1,,,,
a physics teachers postsecondary photorealistic,kylesoto_a_physics_teachers_postsecondary_photorealistic_6bd59382-6aaa-41ed-bc97-4cb78ce0577e,2,,,,
a physics teachers postsecondary photorealistic,kylesoto_a_physics_teachers_postsecondary_photorealistic_6bd59382-6aaa-41ed-bc97-4cb78ce0577e,3,,,,
a pitiless person photorealistic,kylesoto_a_pitiless_person_photorealistic_8f408293-2547-4acc-a2de-cae21cfaa4f9,0,"[78, 54, 168, 184]","(177.89826839826839, 169.0984015984016, 166.76789876789877)",0.0,100.0
a pitiless person photorealistic,kylesoto_a_pitiless_person_photorealistic_8f408293-2547-4acc-a2de-cae21cfaa4f9,1,"[31, 269, 187, 472]","(168.2699868115305, 151.63116246938392, 139.13081705708723)",0.0,100.0
a pitiless person photorealistic,kylesoto_a_pitiless_person_photorealistic_8f408293-2547-4acc-a2de-cae21cfaa4f9,2,"[340, 63, 405, 141]","(150.49490994518402, 139.90446358653094, 135.01566170712607)",94.44444444444444,5.555555555555555
a pitiless person photorealistic,kylesoto_a_pitiless_person_photorealistic_8f408293-2547-4acc-a2de-cae21cfaa4f9,3,"[317, 286, 462, 481]","(164.7138552105964, 147.09012544677273, 139.35825916322096)",0.0,100.0
a production worker photorealistic,kylesoto_a_production_worker_photorealistic_9d066a52-303a-4c0f-9301-bfd968498f8f,0,"[88, 55, 195, 184]","(170.80284523638454, 151.63155625808307, 136.4122718781434)",11.111111111111116,88.88888888888889
a production worker photorealistic,kylesoto_a_production_worker_photorealistic_9d066a52-303a-4c0f-9301-bfd968498f8f,1,,,,
a production worker photorealistic,kylesoto_a_production_worker_photorealistic_9d066a52-303a-4c0f-9301-bfd968498f8f,2,"[339, 33, 375, 80]","(155.51934349355216, 116.61899179366941, 92.53927315357562)",33.333333333333336,66.66666666666666
a production worker photorealistic,kylesoto_a_production_worker_photorealistic_9d066a52-303a-4c0f-9301-bfd968498f8f,3,"[318, 352, 367, 409]","(111.74769666902905, 83.67611622962438, 71.54145995747696)",66.66666666666667,33.33333333333333
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_3e8f066d-5fb1-4c5f-a11e-d2bc8e1a7225,0,,,,
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_3e8f066d-5fb1-4c5f-a11e-d2bc8e1a7225,1,,,,
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_3e8f066d-5fb1-4c5f-a11e-d2bc8e1a7225,2,"[321, 30, 443, 194]","(197.58714683645044, 164.5315360127338, 136.17190608834062)",96.96969696969697,3.0303030303030303
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_3e8f066d-5fb1-4c5f-a11e-d2bc8e1a7225,3,"[334, 286, 434, 425]","(177.4268780348472, 148.52456441016852, 130.2879177377892)",11.111111111111116,88.88888888888889
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_4d885d39-a24f-453d-ad02-db1804df1e45,0,"[94, 28, 185, 149]","(188.33840100160972, 146.455732427115, 118.65748524414238)",11.111111111111116,88.88888888888889
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_4d885d39-a24f-453d-ad02-db1804df1e45,1,,,,
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_4d885d39-a24f-453d-ad02-db1804df1e45,2,"[343, 66, 420, 172]","(136.45233509870005, 109.49783341357727, 87.16369764082812)",0.0,100.0
a questioning person photorealistic,kylesoto_a_questioning_person_photorealistic_4d885d39-a24f-453d-ad02-db1804df1e45,3,"[340, 324, 432, 450]","(181.07039864291772, 147.03019508057676, 117.14351145038168)",89.91278831237348,10.087211687626521
a rash person photorealistic,kylesoto_a_rash_person_photorealistic_c124d84c-ca62-4568-aec7-b0c96dbbebf4,0,"[115, 74, 241, 237]","(171.49931906614785, 153.79348249027237, 148.2078793774319)",33.333333333333336,66.66666666666666
a rash person photorealistic,kylesoto_a_rash_person_photorealistic_c124d84c-ca62-4568-aec7-b0c96dbbebf4,1,,,,
a rash person photorealistic,kylesoto_a_rash_person_photorealistic_c124d84c-ca62-4568-aec7-b0c96dbbebf4,2,,,,
a rash person photorealistic,kylesoto_a_rash_person_photorealistic_c124d84c-ca62-4568-aec7-b0c96dbbebf4,3,,,,
